1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0.5,6.34103E-06,1.51832E-05,-6.33E-07,-3.54668E-05,1.42226E-05,4.30335E-06
3,0,0,0,1,1.95451E-05,4.74968E-05,-1.25E-06,-6.91608E-05,2.77343E-05,8.49775E-06
4,0,0,0,1.5,3.92614E-05,9.60656E-05,-1.85E-06,-0.000101128,4.05533E-05,1.25832E-05
5,0,0,0,2,0.000065148,0.000160037,-2.44E-06,-0.000131412,5.26979E-05,1.65597E-05
6,0,0,0,2.5,9.68723E-05,0.000238583,-3.01E-06,-0.000160061,6.41862E-05,2.04273E-05
7,0,0,0,3,0.000134111,0.000330894,-3.56E-06,-0.000187118,7.50366E-05,2.41859E-05
8,0,0,0,3.5,0.000176549,0.000436189,-4.10E-06,-0.00021263,8.52672E-05,2.78356E-05
9,0,0,0,4,0.000223882,0.000553704,-4.62E-06,-0.000236642,9.48963E-05,3.13763E-05
10,0,0,0,4.5,0.000275813,0.000682702,-5.12E-06,-0.0002592,0.000103942,3.48081E-05
11,0,0,0,5,0.000332054,0.000822466,-5.61E-06,-0.000280348,0.000112423,3.81309E-05
12,0,0,0,5.5,0.00039233,0.000972303,-6.0852E-06,-0.000300132,0.000120357,4.13448E-05
13,0,0,0,6,0.000456369,0.00113154,-6.5422E-06,-0.000318599,0.000127762,4.44497E-05
14,0,0,0,6.5,0.000523913,0.00129954,-6.98E-06,-0.000335792,0.000134657,4.74457E-05
15,0,0,0,7,0.00059471,0.00147566,-7.41E-06,-0.000351759,0.000141059,5.03328E-05
16,0,0,0,7.5,0.00066852,0.00165932,-7.82E-06,-0.000366543,0.000146988,5.31109E-05
17,0,0,0,8,0.00074511,0.00184992,-8.21E-06,-0.000380191,0.000152461,5.57801E-05
18,0,0,0,8.5,0.000824257,0.00204691,-8.59E-06,-0.000392748,0.000157497,5.83403E-05
19,0,0,0,9,0.000905746,0.00224976,-8.95E-06,-0.00040426,0.000162113,6.07916E-05
20,0,0,0,9.5,0.000989372,0.00245796,-9.29E-06,-0.000414772,0.000166328,6.31339E-05
21,0,0,0,10,0.00107494,0.00267101,-9.62E-06,-0.000424329,0.000170161,6.53673E-05
22,0,0,0,10.5,0.00116226,0.00288846,-9.93E-06,-0.000432977,0.000173629,6.74917E-05
23,0,0,0,11,0.00125116,0.00310985,-1.02302E-05,-0.000440761,0.00017675,6.95072E-05
24,0,0,0,11.5,0.00134147,0.00333477,-1.05108E-05,-0.000447727,0.000179544,7.14137E-05
25,0,0,0,12,0.00143303,0.00356282,-1.07754E-05,-0.00045392,0.000182027,7.32113E-05
26,0,0,0,12.5,0.00152568,0.00379363,-1.10239E-05,-0.000459386,0.000184219,0.0000749
27,0,0,0,13,0.00161929,0.00402683,-1.12564E-05,-0.000464171,0.000186138,7.64797E-05
28,0,0,0,13.5,0.00171373,0.00426211,-1.14729E-05,-0.000468318,0.000187801,7.79505E-05
29,0,0,0,14,0.00180887,0.00449916,-1.16733E-05,-0.000471875,0.000189227,7.93123E-05
30,0,0,0,14.5,0.00190459,0.00473769,-1.18577E-05,-0.000474887,0.000190435,8.05652E-05
31,0,0,0,15,0.0020008,0.00497744,-1.20261E-05,-0.000477398,0.000191442,8.17091E-05
32,0,0,0,15.5,0.0020974,0.00521817,-1.21784E-05,-0.000479455,0.000192267,8.27441E-05
33,0,0,0,16,0.0021943,0.00545967,-1.23147E-05,-0.000481103,0.000192928,8.36701E-05
34,0,0,0,16.5,0.00229142,0.00570174,-0.000012435,-0.000482387,0.000193443,8.44872E-05
35,0,0,0,17,0.0023887,0.00594422,-1.25392E-05,-0.000483353,0.00019383,8.51954E-05
36,0,0,0,17.5,0.00248607,0.00618695,-1.26274E-05,-0.000484046,0.000194108,8.57945E-05
37,0,0,0,18,0.00258349,0.00642981,-1.26996E-05,-0.000484512,0.000194295,8.62848E-05
38,0,0,0,18.5,0.00268091,0.00667269,-1.27557E-05,-0.000484796,0.000194409,8.66661E-05
39,0,0,0,19,0.00277831,0.00691553,-1.27958E-05,-0.000484944,0.000194468,8.69385E-05
40,0,0,0,19.5,0.00287565,0.00715826,-1.28198E-05,-0.000485001,0.000194491,8.71019E-05
41,0,0,0,20,0.00297293,0.00740084,-1.28278E-05,-0.000485012,0.000194495,8.71564E-05
