0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,1.721319543080349963e-06,4.151441154456752107e-06,-2.552738853768774563e-07,-1.440085317664699767e-05,5.774946731411629822e-06,1.735469080581709842e-06
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,4.574583394942435017e-06,1.112700288504248942e-05,-5.079822040665554825e-07,-2.851370383534175735e-05,1.143440036117940930e-05,3.453496260856064476e-06
3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-01,8.536809594956113869e-06,2.086937559980106080e-05,-7.581249560690337080e-07,-4.234146109242724695e-05,1.697952748628965116e-05,5.154081540823062630e-06
4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,1.358524950188852302e-05,3.332183153004492223e-05,-1.005702141384312397e-06,-5.588703406424645471e-05,2.241149470372868170e-05,6.837224920482705576e-06
5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.969738779390404562e-05,4.842822473035509110e-05,-1.250713760012391339e-06,-6.915333186714234855e-05,2.773146861048281789e-05,8.502926399834993313e-06
6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.199999999999999956e+00,2.685094246856433079e-05,6.613299107858123258e-05,-1.493159811953270745e-06,-8.214326361745791672e-05,3.294061580353835637e-05,1.015118597887992500e-05
7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000133e+00,3.502386484282829271e-05,8.638114827584156817e-05,-1.733040297206950191e-06,-9.485973843153611357e-05,3.804010287988161750e-05,1.178200365761750655e-05
8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000089e+00,4.419433955305209540e-05,1.091182958465229333e-04,-1.970355215773429254e-06,-1.073056654257199002e-04,4.303109643649891147e-05,1.339537943604773290e-05
9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.799999999999999822e+00,5.434078455498919002e-05,1.342906151382806620e-04,-2.205104567652707511e-06,-1.194839537163522379e-04,4.791476307037655525e-05,1.499131331417059557e-05
1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,6.544185112379030124e-05,1.618448693220388786e-04,-2.437288352844786232e-06,-1.313975124197761825e-04,5.269226937850089292e-05,1.656980529198610641e-05
1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000178e+00,7.747642385400338330e-05,1.917284033919902262e-04,-2.666906571349664569e-06,-1.430492506523346275e-04,5.736478195785825500e-05,1.813085536949426375e-05
1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.399999999999999911e+00,9.042362065957363347e-05,2.238891441655956776e-04,-2.893959223167342101e-06,-1.544420775303705475e-04,6.193346740543491781e-05,1.967446354669505909e-05
1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000089e+00,1.042627927738435869e-04,2.582756002835852392e-04,-3.118446308297819249e-06,-1.655789021702269714e-04,6.639949231821722542e-05,2.120062982358850262e-05
1.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000266e+00,1.189735247495529746e-04,2.948368622099572199e-04,-3.340367826741096014e-06,-1.764626336882468469e-04,7.076402329319147447e-05,2.270935420017458755e-05
1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.345356344588387906e-04,3.335226022319785831e-04,-3.559723778497170702e-06,-1.870961812007731215e-04,7.502822692734394127e-05,2.420063667645331728e-05
1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000178e+00,1.509291730932353875e-04,3.742830744601849196e-04,-3.776514163566045430e-06,-1.974824538241488783e-04,7.919326981766102412e-05,2.567447725242469179e-05
1.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.400000000000000355e+00,1.681344251636742728e-04,4.170691148283804206e-04,-3.990738981947718505e-06,-2.076243606747169837e-04,8.326031856112901287e-05,2.713087592808871110e-05
1.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.599999999999999645e+00,1.861319085004842038e-04,4.618321410936376066e-04,-4.202398233642188656e-06,-2.175248108688204393e-04,8.723053975473418385e-05,2.856983270344537519e-05
1.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.799999999999999822e+00,2.049023742533913773e-04,5.085241528362983033e-04,-4.411491918649458847e-06,-2.271867135228023554e-04,9.110509999546290822e-05,2.999134757849469086e-05
2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.244268068915191046e-04,5.570977314599722318e-04,-4.618020036969526538e-06,-2.366129777530056797e-04,9.488516588030144875e-05,3.139542055323665132e-05
2.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000178e+00,2.446864242033879467e-04,6.075060401915380933e-04,-4.821982588602392575e-06,-2.458065126757732512e-04,9.857190400623609531e-05,3.278205162767125995e-05
2.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000355e+00,2.656626772969158772e-04,6.597028240811431349e-04,-5.023379573548056959e-06,-2.547702274074482073e-04,1.021664809702532462e-04,3.415124080179850999e-05
2.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.600000000000000533e+00,2.873372505994178754e-04,7.136424100022030958e-04,-5.222210991806520536e-06,-2.635070310643733600e-04,1.056700633693391641e-04,3.550298807561841499e-05
2.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.799999999999999822e+00,3.096920618576063061e-04,7.692797066514018818e-04,-5.418476843377779918e-06,-2.720198327628917112e-04,1.090838178004801661e-04,3.683729344913095461e-05
2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,3.327092621375910280e-04,8.265702045486928665e-04,-5.612177128261836800e-06,-2.803115416193463169e-04,1.124089108606625691e-04,3.815415692233615596e-05
2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.200000000000000178e+00,3.563712358248787970e-04,8.854699760372975901e-04,-5.803311846458689487e-06,-2.883850667500800703e-04,1.156465091468727037e-04,3.945357849523399872e-05
2.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.400000000000000355e+00,3.806606006243738629e-04,9.459356752837056511e-04,-5.991880997968340520e-06,-2.962433172714360277e-04,1.187977792560968189e-04,4.073555816782448288e-05
2.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000533e+00,4.055602075603776443e-04,1.007924538277676658e-03,-6.177884582790789900e-06,-3.038892022997572448e-04,1.218638877853213132e-04,4.200009594010761522e-05
2.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.799999999999999822e+00,4.310531409765886736e-04,1.071394382832237084e-03,-6.361322600926034238e-06,-3.113256309513864526e-04,1.248460013315324493e-04,4.324719181208339574e-05
3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,4.571227185361030317e-04,1.136303608583683631e-03,-6.542195052374075229e-06,-3.185555123426668696e-04,1.277452864917165442e-04,4.447684578375183122e-05
3.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000178e+00,4.837524912214139134e-04,1.202611196991580297e-03,-6.720501937134914566e-06,-3.255817555899414434e-04,1.305629098628599148e-04,4.568905785511290810e-05
3.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000355e+00,5.109262433344117366e-04,1.270276711338760335e-03,-6.896243255208550555e-06,-3.324072698095531216e-04,1.333000380419489459e-04,4.688382802616662638e-05
3.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000533e+00,5.386279924963844126e-04,1.339260296731325812e-03,-7.069419006594984044e-06,-3.390349641178447434e-04,1.359578376259699137e-04,4.806115629691299284e-05
3.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.800000000000000711e+00,5.668419896480168590e-04,1.409522680098646528e-03,-7.240029191294215032e-06,-3.454677476311594189e-04,1.385374752119090946e-04,4.922104266735201426e-05
3.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000888e+00,5.955527190493913785e-04,1.481025170193361754e-03,-7.408073809306240978e-06,-3.517085294658400417e-04,1.410401173967528463e-04,5.036348713748367030e-05
3.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.199999999999999289e+00,6.247448982799871714e-04,1.553729657591378273e-03,-7.573552860631061036e-06,-3.577602187382295591e-04,1.434669307774874992e-04,5.148848970730796098e-05
3.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.400000000000000355e+00,6.544034782386818532e-04,1.627598614691873422e-03,-7.736466345268681134e-06,-3.636257245646712984e-04,1.458190819510993025e-04,5.259605037682492016e-05
3.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.599999999999999645e+00,6.845136431437489613e-04,1.702595095717290537e-03,-7.896814263219098732e-06,-3.693079560615079903e-04,1.480977375145745597e-04,5.368616914603452074e-05
3.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.800000000000000711e+00,7.150608105328604483e-04,1.778682736713344805e-03,-8.054596614482316370e-06,-3.748098223450826907e-04,1.503040640648996285e-04,5.475884601493677628e-05
4.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,7.460306312630841886e-04,1.855825755549016113e-03,-8.209813399058328966e-06,-3.801342325317383472e-04,1.524392281990607850e-04,5.581408098353165967e-05
4.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.200000000000001066e+00,7.774089895108866888e-04,1.933988951916556847e-03,-8.362464616947139909e-06,-3.852840957378178533e-04,1.545043965140443598e-04,5.685187405181920479e-05
4.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.400000000000000355e+00,8.091820027721302686e-04,2.013137707331484963e-03,-8.512550268148749198e-06,-3.902623210796641023e-04,1.565007356068366022e-04,5.787222521979938454e-05
4.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.599999999999999645e+00,8.413360218620755549e-04,2.093237985132587881e-03,-8.660070352663155140e-06,-3.950718176736200959e-04,1.584294120744238698e-04,5.887513448747220570e-05
4.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.800000000000000711e+00,8.738576309153806140e-04,2.174256330481923356e-03,-8.805024870490359428e-06,-3.997154946360289445e-04,1.602915925137924659e-04,5.986060185483767503e-05
4.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,9.067336473860997592e-04,2.256159870364813844e-03,-8.947413821630360368e-06,-4.041962610832334872e-04,1.620884435219286399e-04,6.082862732189579254e-05
4.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.200000000000001066e+00,9.399511220476858275e-04,2.338916313589854950e-03,-9.087237206083159655e-06,-4.085170261315766715e-04,1.638211316958187492e-04,6.177921088864655823e-05
4.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.400000000000000355e+00,9.734973389929873610e-04,2.422493950788907197e-03,-9.224495023848753900e-06,-4.126806988974013367e-04,1.654908236324490432e-04,6.271235255508995855e-05
4.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.599999999999999645e+00,1.007359815634251317e-03,2.506861654417101657e-03,-9.359187274927143103e-06,-4.166901884970505929e-04,1.670986859288059066e-04,6.362805232122600027e-05
4.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.800000000000000711e+00,1.041526302703122634e-03,2.591988878752838656e-03,-9.491313959318330653e-06,-4.205484040468674420e-04,1.686458851818756156e-04,6.452631018705469695e-05
5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.075984784250641306e-03,2.677845659897784732e-03,-9.620875077022314855e-06,-4.242582546631946147e-04,1.701335879886444467e-04,6.540712615257603503e-05
5.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.019999999999999929e+01,1.110723477647246066e-03,2.764402615776876109e-03,-9.747870628039094016e-06,-4.278226494623751670e-04,1.715629609460986760e-04,6.627050021779001452e-05
5.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.040000000000000036e+01,1.145730833582773306e-03,2.851630946138319130e-03,-9.872300612368671522e-06,-4.312444975607521006e-04,1.729351706512246342e-04,6.711643238269664896e-05
5.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.060000000000000142e+01,1.180995536066455336e-03,2.939502432553586786e-03,-9.994165030011042294e-06,-4.345267080746684175e-04,1.742513837010086517e-04,6.794492264729592480e-05
5.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.080000000000000071e+01,1.216506502426922126e-03,3.027989438417420451e-03,-1.011346388096621141e-05,-4.376721901204670109e-04,1.755127666924370590e-04,6.875597101158782850e-05
5.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,1.252252883312201517e-03,3.117064908947831184e-03,-1.023019716523417210e-05,-4.406838528144908286e-04,1.767204862224961326e-04,6.954957747557238715e-05
5.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.120000000000000107e+01,1.288224062689718574e-03,3.206702371186099729e-03,-1.034436488281493113e-05,-4.435646052730827637e-04,1.778757088881722571e-04,7.032574203924958720e-05
5.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.140000000000000213e+01,1.324409657846295149e-03,3.296875933996772610e-03,-1.045596703370848513e-05,-4.463173566125861434e-04,1.789796012864516546e-04,7.108446470261944221e-05
5.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.159999999999999964e+01,1.360799519388150320e-03,3.387560288067665171e-03,-1.056500361791483069e-05,-4.489450159493435901e-04,1.800333300143206014e-04,7.182574546568192507e-05
5.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.179999999999999893e+01,1.397383731240900602e-03,3.478730705909863739e-03,-1.067147463543396782e-05,-4.514504923996981597e-04,1.810380616687653739e-04,7.254958432843706289e-05
6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,1.434152610649561035e-03,3.570363041857723459e-03,-1.077538008626590161e-05,-4.538366950799928540e-04,1.819949628467723026e-04,7.325598129088484211e-05
6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.219999999999999929e+01,1.471096708178541278e-03,3.662433732068864824e-03,-1.087671997041062866e-05,-4.561065331065703495e-04,1.829052001453276095e-04,7.394493635302526273e-05
6.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.240000000000000036e+01,1.508206807711650601e-03,3.754919794524181481e-03,-1.097549428786815236e-05,-4.582629155957736481e-04,1.837699401614175982e-04,7.461644951485833831e-05
6.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.259999999999999964e+01,1.545473926452093543e-03,3.847798829027829822e-03,-1.107170303863846932e-05,-4.603087516639456974e-04,1.845903494920286261e-04,7.527052077638404174e-05
6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.280000000000000071e+01,1.582889314922473816e-03,3.941049017207240261e-03,-1.116534622272158463e-05,-4.622469504274293907e-04,1.853675947341469697e-04,7.590715013760240013e-05
6.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,1.620444456964791058e-03,4.034649122513107693e-03,-1.125642384011749491e-05,-4.640804210025675672e-04,1.861028424847588781e-04,7.652633759851339991e-05
6.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.320000000000000107e+01,1.658131069740443209e-03,4.128578490219397996e-03,-1.134493589082620183e-05,-4.658120725057032286e-04,1.867972593408505735e-04,7.712808315911704111e-05
6.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.340000000000000036e+01,1.695941103730224135e-03,4.222817047423345002e-03,-1.143088237484770371e-05,-4.674448140531793226e-04,1.874520118994083863e-04,7.771238681941332370e-05
6.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.360000000000000142e+01,1.733866742734326439e-03,4.317345303045451790e-03,-1.151426329218200055e-05,-4.689815547613386884e-04,1.880682667574185929e-04,7.827924857940226125e-05
6.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.380000000000000071e+01,1.771900403872338865e-03,4.412144347829488090e-03,-1.159507864282909065e-05,-4.704252037465240567e-04,1.886471905118674425e-04,7.882866843908382666e-05
7.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000178e+01,1.810034737583248463e-03,4.507195854342494618e-03,-1.167332842678897910e-05,-4.717786701250784292e-04,1.891899497597411843e-04,7.936064639845806057e-05
7.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.419999999999999929e+01,1.848262627625437337e-03,4.602482076974777001e-03,-1.174901264406165743e-05,-4.730448630133447536e-04,1.896977110980260675e-04,7.987518245752490878e-05
7.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.439999999999999858e+01,1.886577191076686767e-03,4.697985851939913589e-03,-1.182213129464712563e-05,-4.742266915276661401e-04,1.901716411237083955e-04,8.037227661628441194e-05
7.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.459999999999999964e+01,1.924971778334175687e-03,4.793690597274749381e-03,-1.189268437854539218e-05,-4.753270647843853194e-04,1.906129064337745260e-04,8.085192887473655651e-05
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.480000000000000071e+01,1.963439973114478737e-03,4.889580312839399492e-03,-1.196067189575645030e-05,-4.763488918998452933e-04,1.910226736252107081e-04,8.131413923288134248e-05
7.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,2.001975592453568865e-03,4.985639580317243955e-03,-1.202609384628030338e-05,-4.772950819903889553e-04,1.914021092950032182e-04,8.175890769071878341e-05
7.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.519999999999999929e+01,2.040572686706814288e-03,5.081853563214935518e-03,-1.208895023011694803e-05,-4.781685441723591444e-04,1.917523800401383326e-04,8.218623424824886574e-05
7.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.540000000000000036e+01,2.079225539548984567e-03,5.178208006862394450e-03,-1.214924104726638932e-05,-4.789721875620986998e-04,1.920746524576024631e-04,8.259611890547160302e-05
7.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.560000000000000142e+01,2.117928667974243017e-03,5.274689238412808533e-03,-1.220696629772862050e-05,-4.797089212759506776e-04,1.923700931443817505e-04,8.298856166238698171e-05
7.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.580000000000000071e+01,2.156676822296151475e-03,5.371284166842633934e-03,-1.226212598150364664e-05,-4.803816544302578627e-04,1.926398686974625796e-04,8.336356251899500181e-05
8.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,2.195464986147669002e-03,5.467980282951596070e-03,-1.231472009859146603e-05,-4.809932961413632027e-04,1.928851457138311724e-04,8.372112147529567686e-05
8.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.620000000000000284e+01,2.234288376481152315e-03,5.564765659362689611e-03,-1.236474864899207361e-05,-4.815467555256095367e-04,1.931070907904738323e-04,8.406123853128900686e-05
8.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.640000000000000213e+01,2.273142443568354487e-03,5.661628950522176740e-03,-1.241221163270547107e-05,-4.820449416993396498e-04,1.933068705243768358e-04,8.438391368697499182e-05
8.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.660000000000000142e+01,2.312022871000425812e-03,5.758559392699586291e-03,-1.245710904973165840e-05,-4.824907637788965978e-04,1.934856515125264319e-04,8.468914694235361819e-05
8.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.680000000000000071e+01,2.350925575687913376e-03,5.855546803987718950e-03,-1.249944090007063731e-05,-4.828871308806233285e-04,1.936446003519090868e-04,8.497693829742489951e-05
8.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,2.389846707860763652e-03,5.952581584302642920e-03,-1.253920718372240609e-05,-4.832369521208628436e-04,1.937848836395109954e-04,8.524728775218882223e-05
8.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.719999999999999929e+01,2.428782651068319039e-03,6.049654715383695654e-03,-1.257640790068696643e-05,-4.835431366159581991e-04,1.939076679723184611e-04,8.550019530664538635e-05
8.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.739999999999999858e+01,2.467730022179318288e-03,6.146757760793480387e-03,-1.261104305096431666e-05,-4.838085934822522883e-04,1.940141199473177874e-04,8.573566096079460544e-05
