627789,-3125.586,-1333.8,45627.1,-18.70966,12411.01,15847.79
627790,-964.2169,-1450.792,74590.69,724.818,9245.729,2284.455
627791,-444.7499,-677.9498,84727.55,1011.785,7540.903,-2477.221
627792,-322.1329,-463.2103,92470.64,1116.353,6224.249,-6251.147
627793,-110.0151,-68.31358,101345,767.4593,5224.211,-10521.87
627794,863.6749,50.766,121716.9,137.1043,4749.077,-20171.74
627795,-2507.14,30.07439,56328.95,-21.58419,1966.958,10934.24
627796,-1579.46,-505.8276,64020.75,-38.98997,6389.136,7216.126
627797,-357.0618,-657.3258,76581.77,319.0402,5974.776,1288.443
627798,330.8083,-349.4366,85132.27,538.6168,4952.646,-2757.682
627799,842.4761,-191.3813,92838.4,459.9224,3639.269,-6455.089
627800,1416.252,-74.47205,101011.4,259.0231,1598.036,-10370.2
627801,-2349.738,3.336858,63125.93,-19.76025,702.2811,7596.282
627802,-1484.542,41.06298,65127.98,-44.39847,2571.205,6657.663
627803,-527.3409,-163.7876,71218.63,-30.085,3883.373,3753.69
627804,446.0351,-251.4418,78613.94,116.4277,3619.765,248.6997
627805,1253.456,-119.7533,85098.48,191.7317,2646.137,-2820.188
627806,1975.025,-58.77832,90917.84,118.8927,1068.936,-5598.219
627807,-2279.554,3.588767,66065.7,-24.98409,315.015,6083.656
627808,-1425.328,-7.413133,66971.95,-40.70132,1171.479,5656.255
627809,-497.0259,33.42436,69896.16,-42.18229,2013.437,4288.74
627810,419.9437,-30.36497,74395.11,-35.75524,2307.868,2154.324
627811,1326.815,-72.75584,79287.1,12.20263,1833.166,-165.863
627812,2184.84,-28.7179,83720.38,32.59616,756.1973,-2263.9
627813,-2219.004,0.682311,67385.63,-21.49244,154.1006,5340.678
627814,-1380.827,-2.361744,68035.2,-45.85615,573.7719,5032.361
627815,-490.0645,-11.0856,69650.51,-48.77547,1029.347,4272.639
627816,426.4676,18.66367,72290.04,-36.7228,1291.245,3035.382
627817,1307.615,4.183486,75479.05,-30.92304,1143.507,1523.753
627818,2173.594,-15.75074,78608.01,-6.968706,501.9411,37.12215
627819,-2166.072,0.265144,67950.51,-18.58162,78.15133,4956.863
627820,-1343.683,-2.875948,68520.63,-41.8586,290.1999,4682.152
627821,-483.2269,-6.170134,69575.45,-51.44178,529.8406,4183.238
627822,403.0318,-12.79712,71189.63,-41.21857,690.1501,3421.983
627823,1285.317,3.11518,73215.92,-20.84085,645.4481,2466.98
627824,2115.859,1.782694,75264.9,-7.59045,300.7707,1489.37
627825,-2117.166,0.150095,68142.13,-16.9988,40.17937,4750.814
627826,-1310.916,-1.269652,68679.08,-38.67892,148.739,4487.883
627827,-476.001,-4.489806,69465.37,-48.95544,273.2231,4110.883
627828,382.174,-6.402146,70551.77,-44.01538,361.8983,3595.162
627829,1245.749,-9.981968,71875.61,-24.41348,346.2156,2966.974
627830,2083.222,-2.75006,73236.8,-1.697514,164.8209,2317.829
627831,-2069.917,0.0341679,68144.51,-16.3385,20.70986,4635.307
627832,-1279.874,-0.514346,68661.81,-37.02874,76.40993,4377.598
627833,-466.8771,-1.874817,69310.52,-47.45654,140.6908,4061.094
627834,367.0502,-3.797422,70118.68,-45.15239,187.5127,3672.137
627835,1212.522,-3.618464,71058.66,-30.19654,181.2655,3222.628
627836,2054.4,-4.345538,72025.59,-7.985239,87.18375,2759.397
627837,-2023.158,-0.0179637,68050.63,-16.08113,10.63435,4566.326
627838,-1249.869,-0.263841,68552.63,-36.33182,39.05461,4311.591
627839,-456.6636,-0.818803,69125.88,-46.61105,72.00579,4026.24
627840,355.6627,-1.605382,69785.04,-45.7379,96.23193,3703.175
627841,1182.669,-2.179279,70516.34,-33.42528,93.36954,3348.257
627842,2016.581,-1.243686,71266.15,-12.65278,45.2086,2985.849
627843,-1976.49,-0.0870914,67908.29,-15.93284,5.406847,4521.16
627844,-1220.456,-0.149403,68396.7,-36.03826,19.72881,4268.504
627845,-446.228,-0.379447,68925.31,-46.18766,36.44204,3999.71
627846,345.8719,-0.713433,69501.65,-45.82994,48.78364,3711.193
627847,1153.64,-0.884739,70118.55,-34.7852,47.39363,3406.026
627848,1973.277,-0.829011,70748.04,-14.35534,22.96193,3096.894
627849,-1929.789,-0.107293,67742.52,-15.83252,2.721036,4487.943
627850,-1191.331,-0.137768,68218,-35.87825,9.777102,4236.966
627851,-435.748,-0.207792,68717.67,-45.96413,18.12356,3977.32
627852,336.8248,-0.334067,69245.34,-45.81223,24.3197,3707.189
627853,1125.343,-0.405325,69797.28,-35.34614,23.65407,3428.203
627854,1927.874,-0.303738,70359.09,-15.2109,11.5039,3146.927
627855,-1883.03,-0.122184,67566.4,-15.73502,1.370532,4460.443
627856,-1162.333,-0.127355,68029.3,-35.77817,4.734447,4210.965
627857,-425.264,-0.141711,68508.03,-45.83237,8.798798,3956.663
627858,328.144,-0.170223,69004.66,-45.76335,11.84618,3696.59
627859,1097.384,-0.177451,69517.27,-35.54772,11.54455,3431.585
627860,1881.51,-0.123571,70038.53,-15.50656,5.656012,3165.011
627861,-1836.202,-0.128369,67386.87,-15.64109,0.725705,4435.367
627862,-1133.374,-0.12411,67837.27,-35.70085,2.265875,4187.325
627863,-414.7552,-0.106717,68299.2,-45.74405,4.170012,3936.426
627864,319.6632,-0.0966698,68773.82,-45.71372,5.613685,3682.138
627865,1069.66,-0.0734893,69260.27,-35.60627,5.479501,3424.857
627866,1834.774,-0.0374719,69754.92,-15.59215,2.728979,3166.264
627867,-1789.308,-0.131832,67207.55,-15.54868,0.453593,4410.981
627868,-1104.407,-0.121465,67645.48,-35.63298,1.148774,4164.376
627869,-404.2123,-0.0911773,68092.66,-45.67898,1.992779,3915.907
627870,311.3123,-0.0548727,68549.88,-45.66409,2.624027,3665.235
627871,1042.078,-0.0257469,69016.85,-35.60191,2.54242,3412.508
627872,1787.891,0.00630912,69491.9,-15.58346,1.305585,3158.519
627873,-1742.348,-0.1246,67030.41,-15.4652,0.380004,4386.369
627874,-1075.41,-0.119105,67455.76,-35.56867,0.740989,4141.244
627875,-393.6234,-0.0835609,67889.2,-45.62278,1.094735,3894.738
627876,303.0497,-0.0412955,68331.32,-45.61754,1.316128,3646.606
627877,1014.6,0.0136572,68782.16,-35.57294,1.220875,3396.854
627878,1740.952,0.0190343,69241.03,-15.52236,0.652298,3145.81
627879,-1695.346,-0.145262,66856.39,-15.36829,0.405475,4361.058
627880,-1046.375,-0.116899,67269.08,-35.50404,0.703974,4117.471
627881,-382.9907,-0.0780275,67689.23,-45.57021,0.863006,3872.729
627882,294.8551,-0.0300676,68117.33,-45.56761,0.880558,3626.631
627883,987.1989,-0.00523335,68553.63,-35.51946,0.725473,3379.091
627884,1694.011,0.0509605,68998,-15.45008,0.395657,3130.21
627885,-1648.295,-0.124052,66686.07,-15.28752,0.490895,4334.794
627886,-1017.291,-0.118296,67085.95,-35.44508,0.862008,4092.815
627887,-372.3076,-0.0757487,67492.95,-45.52239,0.978283,3849.783
627888,286.7232,-0.0243719,67907.52,-45.52216,0.895991,3605.503
627889,959.8547,0.0285771,68330.02,-35.46737,0.662934,3359.847
627890,1647.095,0.0279717,68760.58,-15.36007,0.335748,3112.783
627891,-1601.196,-0.130834,66519.69,-15.19725,0.60111,4307.449
627892,-988.173,-0.113893,66906.62,-35.38612,1.122087,4067.166
627893,-361.5809,-0.0734533,67300.45,-45.47532,1.273093,3825.856
627894,278.6461,-0.0231029,67701.65,-45.47535,1.143232,3583.333
627895,932.5633,0.0188035,68110.61,-35.402,0.815083,3339.442
627896,1600.216,0.0529873,68527.65,-15.28233,0.384422,3094.078
627897,-1554.058,-0.127457,66357.38,-15.11382,0.726902,4278.962
627898,-959.0156,-0.113047,66731.2,-35.32713,1.433516,4040.46
627899,-350.8124,-0.0712273,67111.78,-45.42775,1.660295,3800.927
627900,270.6128,-0.0203077,67499.6,-45.42704,1.50924,3560.179
627901,905.3193,0.0245096,67895.06,-35.33958,1.080437,3318.047
627902,1553.375,0.0295502,68298.59,-15.18522,0.478495,3074.38
627903,-1506.89,-0.125907,66199.21,-15.03271,0.85989,4249.305
627904,-929.822,-0.110049,66559.76,-35.26812,1.771219,4012.673
627905,-340.0042,-0.0698681,66926.97,-45.38069,2.094257,3774.992
627906,262.6267,-0.0193339,67301.3,-45.37997,1.935769,3536.076
627907,878.131,0.0246862,67683.2,-35.2811,1.402592,3295.747
627908,1506.577,0.0529832,68073.13,-15.10268,0.604735,3053.837
627909,-1459.697,-0.123671,66045.2,-14.9537,0.99627,4218.468
627910,-900.5979,-0.10825,66392.32,-35.20938,2.121625,3983.794
627911,-329.159,-0.0681399,66746,-45.33228,2.551099,3748.05
627912,254.6822,-0.0191016,67106.72,-45.3313,2.391821,3511.046
627913,850.9879,0.0238383,67474.91,-35.21929,1.751374,3272.599
627914,1459.818,0.0427402,67851.07,-15.00667,0.738571,3032.532
627915,-1412.485,-0.121934,65895.34,-14.87647,1.133873,4186.45
627916,-871.3478,-0.105796,66228.88,-35.15069,2.477668,3953.824
627917,-318.2807,-0.0669561,66568.88,-45.28312,3.018517,3720.106
627918,246.7776,-0.0186652,66915.81,-45.2815,2.861783,3485.104
627919,823.8888,0.0233534,67270.14,-35.15741,2.113384,3248.631
627920,1413.115,0.0436148,67632.36,-14.92056,0.880202,3010.503
627921,-1365.261,-0.118717,65749.62,-14.80091,1.27174,4153.256
627922,-842.0756,-0.104653,66069.41,-35.09233,2.835629,3922.768
627923,-307.3723,-0.0651108,66395.57,-45.23345,3.490209,3691.167
627924,238.9108,-0.0183341,66728.56,-45.23104,3.337634,3458.262
627925,796.8347,0.0228278,67068.85,-35.09573,2.48112,3223.862
627926,1366.461,0.0427709,67416.94,-14.83562,1.024177,2987.778
627927,-1318.03,-0.115997,65608.03,-14.72937,1.40941,4118.892
627928,-812.7854,-0.0976038,65913.94,-35.0344,3.193814,3890.63
627929,-296.4367,-0.0645798,66226.09,-45.1833,3.962777,3661.241
627930,231.0797,-0.0168738,66544.95,-45.18044,3.815297,3430.531
627931,769.8248,0.0227753,66871.02,-35.0341,2.850646,3198.305
627932,1319.859,0.0420565,67204.77,-14.75286,1.168946,2964.374
627933,-1270.792,-0.114877,65470.56,-14.65844,1.54634,4083.366
627934,-783.4841,-0.101538,65762.41,-34.97864,3.549864,3857.419
627935,-285.4751,-0.0469293,66060.4,-45.13881,4.436166,3630.335
627936,223.2792,-0.0150809,66364.96,-45.12676,4.292113,3401.92
627937,742.8583,0.02312,66676.61,-34.97142,3.219659,3171.972
627938,1273.31,0.0419145,66995.84,-14.67155,1.313742,2940.302
627939,-1223.569,-0.110497,65337.18,-14.58702,1.682223,4046.689
627940,-754.1822,-0.0963693,65614.83,-34.91573,3.905098,3823.153
627941,-274.4986,-0.0882678,65898.47,-45.07774,4.900053,3598.459
627942,215.5134,-0.0186124,66188.55,-45.07176,4.766277,3372.437
627943,715.9357,0.0207094,66485.63,-34.90931,3.587505,3144.868
627944,1226.816,0.0403291,66790.14,-14.59249,1.457399,2915.568
627945,-1176.355,-0.107071,65207.87,-14.52075,1.818117,4008.87
627946,-724.8698,-0.0905637,65471.18,-34.86068,4.259895,3787.823
627947,-263.5012,-0.042395,65740.32,-45.03305,5.373315,3565.623
627948,207.7846,-0.0189071,66015.77,-45.02309,5.239545,3342.082
627949,689.0578,0.019301,66298.04,-34.85104,3.954277,3117.004
627950,1180.377,0.0390384,66587.64,-14.51704,1.600889,2890.185
627951,-1129.15,-0.104288,65082.6,-14.45693,1.952756,3969.912
627952,-695.5532,-0.0892211,65331.42,-34.80603,4.611916,3751.446
627953,-252.4943,-0.0574935,65585.9,-44.97371,5.836633,3531.833
627954,200.0795,-0.0118219,65846.55,-44.96683,5.711165,3310.879
627955,662.2213,0.0212202,66113.86,-34.7898,4.318759,3088.389
627956,1133.995,0.0386188,66388.35,-14.44296,1.743537,2864.16
627957,-1081.965,-0.100752,64961.36,-14.39363,2.086435,3929.828
627958,-666.2447,-0.0867226,65195.54,-34.74858,4.961498,3714.031
627959,-241.4735,-0.0542455,65435.21,-44.92006,6.299173,3497.096
627960,192.4,-0.0162955,65680.88,-44.91277,6.17924,3278.828
627961,635.4306,0.0203578,65933.06,-34.72772,4.68126,3059.029
627962,1087.673,0.0375794,66192.25,-14.36993,1.885005,2837.498
627963,-1034.807,-0.0970454,64844.13,-14.33234,2.219241,3888.628
627964,-636.9449,-0.0831175,65063.52,-34.69178,5.309234,3675.587
627965,-230.4439,-0.0522076,65288.22,-44.86548,6.759079,3461.421
627966,184.7473,-0.014296,65518.76,-44.8571,6.644758,3245.936
627967,608.6808,0.0178502,65755.63,-34.66813,5.041685,3028.932
627968,1041.413,0.0365156,65999.33,-14.2997,2.02565,2810.206
627969,-987.6799,-0.0931912,64730.87,-14.27305,2.351232,3846.32
627970,-607.6578,-0.0797832,64935.34,-34.63538,5.65503,3636.121
627971,-219.4082,-0.0497807,65144.93,-44.81047,7.216468,3424.817
627972,177.1185,-0.0135888,65360.16,-44.80124,7.107571,3212.211
627973,581.9754,0.0191476,65581.55,-34.60758,5.400041,2998.104
627974,995.2141,0.0334492,65809.58,-14.23219,2.165392,2782.291
627975,-940.5898,-0.0892082,64621.58,-14.21561,2.482396,3802.913
627976,-578.3876,-0.0762528,64810.98,-34.57903,5.998883,3595.643
627977,-208.3696,-0.048004,65005.31,-44.75473,7.671308,3387.292
627978,169.5134,-0.01339,65205.08,-44.74463,7.567863,3177.662
627979,555.3119,0.0165522,65410.8,-34.54835,5.755868,2966.552
627980,949.0791,0.039716,65622.98,-14.1679,2.304986,2753.76
627981,-893.5414,-0.0847544,64516.23,-14.1603,2.612796,3758.416
627982,-549.1389,-0.072346,64690.43,-34.52303,6.340831,3554.161
627983,-197.3307,-0.045063,64869.34,-44.69786,8.123583,3348.853
627984,161.929,-0.0128594,65053.49,-44.68682,8.025493,3142.294
627985,528.6899,0.0170933,65243.39,-34.48769,6.110213,2934.285
627986,903.0082,0.0224888,65439.53,-14.10201,2.440523,2724.615
627987,-846.5396,-0.0814888,64414.8,-14.10657,2.742327,3712.837
627988,-519.9146,-0.0682257,64573.66,-34.46808,6.681026,3511.682
627989,-186.2954,-0.0419429,64737.02,-44.64138,8.573401,3309.508
627990,154.3662,-0.0100737,64905.39,-44.62858,8.480744,3106.115
627991,502.1146,0.0153324,65079.29,-34.43006,6.462953,2901.305
627992,857.0027,0.0382213,65259.22,-14.04433,2.580588,2694.867
627993,-799.587,-0.0714899,64317.27,-14.05769,2.872318,3666.183
627994,-490.72,-0.0645363,64460.65,-34.41274,7.019288,3468.215
627995,-175.2644,-0.0401352,64608.3,-44.58424,9.020675,3269.264
627996,146.8205,-0.0105352,64760.75,-44.57086,8.932891,3069.133
627997,475.5837,0.0220375,64918.49,-34.37136,6.813875,2867.622
627998,811.0627,0.0235203,65082.02,-13.97997,2.714877,2664.524
627999,-752.6956,-0.0798783,64223.62,-14.00482,2.997638,3618.467
628000,-461.5574,-0.0613763,64351.39,-34.35666,7.355001,3423.768
628001,-164.2413,-0.038299,64483.2,-44.52561,9.46536,3228.13
628002,139.2921,-0.0105216,64619.55,-44.51108,9.38287,3031.357
628003,449.0933,0.00568062,64760.98,-34.31157,7.15892,2833.24
628004,765.1956,0.03615,64907.95,-13.925,2.852144,2633.586
628005,-705.8661,-0.0624114,64133.82,-13.95843,3.126972,3569.695
628006,-432.4287,-0.0571598,64245.86,-34.30248,7.68927,3378.346
628007,-153.2283,-0.035283,64361.68,-44.46739,9.907783,3186.112
628008,131.7816,-0.00901477,64481.8,-44.45203,9.830783,2992.788
628009,422.6451,0.0190188,64606.74,-34.25458,7.507343,2798.171
628010,719.4001,0.0201878,64736.97,-13.86904,2.983933,2602.06
628011,-659.0999,-0.0632609,64047.87,-13.91132,3.252837,3519.87
628012,-403.3415,-0.0523608,64144.03,-34.24793,8.022339,3331.96
628013,-142.228,-0.03228,64243.73,-44.40833,10.34783,3143.217
628014,124.2863,-0.00806645,64347.47,-44.39195,10.27578,2953.437
628015,396.2402,0.0118602,64455.76,-34.19515,7.850891,2762.418
628016,673.6794,0.026489,64569.11,-13.81777,3.119226,2569.954
628017,-612.4037,-0.0569005,63965.73,-13.86694,3.378666,3469.004
628018,-374.298,-0.048937,64045.89,-34.19396,8.353173,3284.616
628019,-131.2427,-0.0298685,64129.32,-44.34858,10.78553,3099.453
628020,116.8036,-0.00744001,64216.54,-44.33078,10.71833,2913.311
628021,369.8815,0.0129387,64308.03,-34.13735,8.193292,2725.986
628022,628.0328,0.0213187,64404.31,-13.76736,3.251958,2537.274
628023,-565.7835,-0.0525511,63887.38,-13.82434,3.503726,3417.103
628024,-345.3008,-0.0442894,63951.43,-34.13948,8.68225,3236.322
628025,-120.2753,-0.0277931,64018.46,-44.28842,11.22088,3054.827
628026,109.3347,-0.00671503,64089,-44.26984,11.1587,2872.414
628027,343.5664,0.0110729,64163.54,-34.08065,8.533449,2688.881
628028,582.4636,0.0252011,64242.59,-13.71952,3.384801,2504.024
628029,-519.2435,-0.0464362,63812.82,-13.78362,3.628263,3364.176
628030,-316.3543,-0.0407198,63860.61,-34.08538,9.009519,3187.084
628031,-109.3266,-0.0241553,63911.12,-44.22724,11.65407,3009.344
628032,101.8774,-0.00689976,63964.84,-44.20798,11.59672,2830.755
628033,317.2957,0.0111554,64022.27,-34.02369,8.872343,2651.113
628034,536.9714,0.0133012,64083.93,-13.67248,3.513912,2470.208
628035,-472.7883,-0.0450866,63742.01,-13.74416,3.750772,3310.23
628036,-287.4601,-0.0329278,63773.44,-34.03319,9.335769,3136.908
